BOARD SERIAL NUMBER: 9e12fd528fb2ed119ea44eaca7669f5d
USB SERIAL PORT: /dev/cu.usbserial-130
timestamp,sensor_name,depth,depth_units,VWC,raw_line
2026-05-01T16:08:22,sensor_3,12,inch,0.149052,"Status code: 0; addr = 0; vwcRaw: 2177.500000; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.149052"
2026-05-01T16:08:30,sensor_3,12,inch,0.148816,"Status code: 0; addr = 0; vwcRaw: 2176.889893; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148816"
2026-05-01T16:08:37,sensor_3,12,inch,0.148924,"Status code: 0; addr = 0; vwcRaw: 2177.169922; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148924"
2026-05-01T16:08:45,sensor_3,12,inch,0.148602,"Status code: 0; addr = 0; vwcRaw: 2176.340088; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148602"
2026-05-01T16:08:52,sensor_3,12,inch,0.148897,"Status code: 0; addr = 0; vwcRaw: 2177.100098; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148897"
2026-05-01T16:09:00,sensor_3,12,inch,0.149002,"Status code: 0; addr = 0; vwcRaw: 2177.370117; temp: 29.299999; ec: 64; vwcPercentMineralizedSoils: 0.149002"
2026-05-01T16:09:07,sensor_3,12,inch,0.148447,"Status code: 0; addr = 0; vwcRaw: 2175.939941; temp: 29.299999; ec: 64; vwcPercentMineralizedSoils: 0.148447"
2026-05-01T16:09:15,sensor_3,12,inch,0.148924,"Status code: 0; addr = 0; vwcRaw: 2177.169922; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148924"
2026-05-01T16:09:22,sensor_3,12,inch,0.149002,"Status code: 0; addr = 0; vwcRaw: 2177.370117; temp: 29.299999; ec: 64; vwcPercentMineralizedSoils: 0.149002"
2026-05-01T16:09:30,sensor_3,12,inch,0.149126,"Status code: 0; addr = 0; vwcRaw: 2177.689941; temp: 29.299999; ec: 64; vwcPercentMineralizedSoils: 0.149126"
